p1,p2,count
Wang Lang,Zhong Yao,1
Cao Cao,Dong Zhuo,1
Cao Cao,Yuan Shao,1
Cao Cao,Yuan Shu,1
Dong Zhuo,Liu Biao,1
Dong Zhuo,Lu Bu,1
Dong Zhuo,Yuan Shao,1
Dong Zhuo,Yuan Shu,1
Liu Biao,Lu Bu,1
Liu Biao,Yuan Shu,1
Lu Bu,Yuan Shao,1
Lu Bu,Yuan Shu,1
Yuan Shao,Yuan Shu,1
Cheng Yu,Hua Xin,1
Cheng Yu,Sun Quan,1
Cheng Pu,Liu Bei,1
Cao Cao,Cheng Pu,1
Liu Biao,Liu Zhang,1
Liu Biao,Zhou Yu,1
Liu Zhang,Zhou Yu,1
Ding Feng,Lu Su,1
Gan Ning,Zhuge Liang,1
Ling Tong,Zhuge Liang,1
Lu Meng,Zhuge Liang,1
Lu Su,Xu Sheng,1
Zhang Fei,Zhou Yu,1
Guan Ping,Zhou Yu,1
Liu Feng,Zhou Yu,1
Liu Bei,Xun Yu,1
Sun Quan,Xun Yu,1
Xun Yu,Zhou Yu,1
Ma Teng,Xun Yu,1
Han Sui,Ma Teng,1
Guo Si,Li Jue,1
Ma Teng,Prime Minister,1
Cao Hong,Ma Teng,1
Ma Teng,Xiahou Yuan,1
Ma Teng,Xu Chu,1
Ma Teng,Xu Huang,1
Liu Bei,Ma Teng,1
Chen Qun,Liu Bei,1
Chen Qun,Prime Minister,1
Lu Su,Zhang Zhao,1
Ma Teng,Zhuge Liang,1
Ma Dai,Zhong Yao,1
Han Sui,Zhong Yao,1
Yu Jin,Zhang He,1
Cao Cao,Li Tong,1
Li Tong,Ma Chao,1
Li Tong,Ma Dai,1
Li Tong,Pang De,1
Cao Cao,Zhu Ling,1
Cao Cao,Dian Wei,1
Dian Wei,Han Sui,1
Dian Wei,Xu Chu,1
Cao Cao,Cao Yong,1
Cao Ren,Cao Yong,1
Cao Ren,Han Sui,1
Cao Yong,Han Sui,1
Cao Yong,Ma Chao,1
Cao Yong,Pang De,1
Han Sui,Xiahou Yuan,1
Cao Cao,Wei Kang,1
Ma Teng,Zhang Lu,1
Liu Yan,Liu Zhang,1
Liu Zhang,Pang Xi,1
Pang Xi,Zhang Lu,1
Lu Bu,Zhang Lu,1
Ma Chao,Zhang Song,1
Mi Heng,Zhang Song,1
Guan Yu,Lu Bu,1
Guan Yu,Prime Minister,1
Guan Yu,Zhang Xiu,1
Lu Bu,Prime Minister,1
Lu Bu,Zhang Xiu,1
Lu Bu,Zhou Yu,1
Prime Minister,Zhang Xiu,1
Zhang Xiu,Zhou Yu,1
Xun Yu,Zhang Song,1
Meng Da,Zhang Song,1
Guan Yu,Huang Quan,1
Huang Quan,Pang Tong,1
Huang Quan,Zhang Fei,1
Huang Quan,Zhuge Liang,1
Huang Zhong,Zhang Song,1
Wei Yan,Zhang Song,1
Zhang Fei,Zhang Song,1
Zhang Song,Zhuge Liang,1
Liu Feng,Pang Tong,1
Liu Zhang,Meng Da,1
Cao Cao,Huang Quan,1
Liu Zhang,Wei Yan,1
Lady Wu,Liu Bei,1
Lady Sun,Zhang Zhao,1
Lady Sun,Liu Shan,1
Liu Shan,Zhao Zilong,1
Sun Quan,Zhang Hong,1
Cao Cao,Dong Zhao,1
Dong Zhao,Prime Minister,1
Prime Minister,Xun Yu,1
Chen Wu,Xu Chu,1
Pan Zhang,Xu Chu,1
Liu Zhang,Zhang Zhao,1
Zhang Lu,Zhang Zhao,1
Liu Zhang,Sun Quan,1
Liu Zhang,Wu Yi,1
Huang Zhong,Sun Quan,1
Huang Zhong,Zhang Lu,1
Sun Quan,Wei Yan,1
Wei Yan,Zhang Lu,1
Meng Da,Pang Tong,1
Huo Jun,Liu Biao,1
Liu Zhang,Peng Yang,1
Huang Zhong,Peng Yang,1
Peng Yang,Wei Yan,1
Pang Tong,Zhang Ren,1
Guan Ping,Zhang Ren,1
Liu Feng,Zhang Ren,1
Huang Zhong,Wu Yi,1
Wei Yan,Wu Yi,1
Liu Xun,Zhang Ren,1
Liu Zhang,Zhang Ren,1
Liu Zhang,Zhang Yi,1
Zhang Ren,Zhang Yi,1
Cao Cao,Zhang Ren,1
Liu Bei,Liu Xun,1
Wu Yi,Zhuge Liang,1
Zhang Fei,Zhang Yi,1
Zhang Yi,Zhuge Liang,1
Wei Kang,Xiahou Yuan,1
Cao Cao,Zhao Ang,1
Huang Quan,Pang De,1
Ma Dai,Zhang Lu,1
Li Yan,Wei Yan,1
Li Yan,Zhuge Liang,1
Ma Dai,Zhang Fei,1
Li Hui,Liu Zhang,1
Li Hui,Zhao Zilong,1
Liu Zhang,Zhao Zilong,1
Huo Jun,Sun Qian,1
Huo Jun,Zhao Zilong,1
Meng Da,Sun Qian,1
Liu Zhang,Xu Jing,1
Jian Yong,Qin Mi,1
Deng Zhi,Fa Zheng,1
Deng Zhi,Fei Shi,1
Deng Zhi,Fei Yi,1
Deng Zhi,Huang Quan,1
Deng Zhi,Huo Jun,1
Deng Zhi,Li Hui,1
Deng Zhi,Li Yan,1
Deng Zhi,Liu Ba,1
Deng Zhi,Liu Bei,1
Deng Zhi,Lu Yin,1
Deng Zhi,Meng Da,1
Deng Zhi,Peng Yang,1
Deng Zhi,Qiao Zhou,1
Deng Zhi,Qin Mi,1
Deng Zhi,Wu Yi,1
Deng Zhi,Xu Jing,1
Deng Zhi,Yan Yan,1
Deng Zhi,Zhang Yi,1
Deng Zhi,Zhou Qun,1
Fa Zheng,Fei Shi,1
Fa Zheng,Fei Yi,1
Fa Zheng,Huo Jun,1
Fa Zheng,Li Hui,1
Fa Zheng,Li Yan,1
Fa Zheng,Liu Ba,1
Fa Zheng,Lu Yin,1
Fa Zheng,Qiao Zhou,1
Fa Zheng,Qin Mi,1
Fa Zheng,Yan Yan,1
Fa Zheng,Zhang Yi,1
Fa Zheng,Zhou Qun,1
Fei Shi,Fei Yi,1
Fei Shi,Huang Quan,1
Fei Shi,Huo Jun,1
Fei Shi,Li Hui,1
Fei Shi,Li Yan,1
Fei Shi,Liu Ba,1
Fei Shi,Lu Yin,1
Fei Shi,Meng Da,1
Fei Shi,Peng Yang,1
Fei Shi,Qiao Zhou,1
Fei Shi,Qin Mi,1
Fei Shi,Wu Yi,1
Fei Shi,Xu Jing,1
Fei Shi,Yan Yan,1
Fei Shi,Zhang Yi,1
Fei Shi,Zhou Qun,1
Fei Yi,Huang Quan,1
Fei Yi,Huo Jun,1
Fei Yi,Li Hui,1
Fei Yi,Li Yan,1
Fei Yi,Liu Ba,1
Fei Yi,Liu Bei,1
Fei Yi,Lu Yin,1
Fei Yi,Meng Da,1
Fei Yi,Peng Yang,1
Fei Yi,Qiao Zhou,1
Fei Yi,Qin Mi,1
Fei Yi,Wu Yi,1
Fei Yi,Xu Jing,1
Fei Yi,Yan Yan,1
Fei Yi,Zhang Yi,1
Fei Yi,Zhou Qun,1
Huang Quan,Huo Jun,1
Huang Quan,Li Yan,1
Huang Quan,Lu Yin,1
Huang Quan,Meng Da,1
Huang Quan,Peng Yang,1
Huang Quan,Wu Yi,1
Huang Quan,Yan Yan,1
Huang Quan,Zhou Qun,1
Huo Jun,Li Hui,1
Huo Jun,Li Yan,1
Huo Jun,Liu Ba,1
Huo Jun,Lu Yin,1
Huo Jun,Peng Yang,1
Huo Jun,Qiao Zhou,1
Huo Jun,Qin Mi,1
Huo Jun,Wu Yi,1
Huo Jun,Xu Jing,1
Huo Jun,Yan Yan,1
Huo Jun,Zhang Yi,1
Huo Jun,Zhou Qun,1
Li Hui,Li Yan,1
Li Hui,Liu Ba,1
Li Hui,Lu Yin,1
Li Hui,Meng Da,1
Li Hui,Peng Yang,1
Li Hui,Qiao Zhou,1
Li Hui,Qin Mi,1
Li Hui,Wu Yi,1
Li Hui,Xu Jing,1
Li Hui,Yan Yan,1
Li Hui,Zhang Yi,1
Li Hui,Zhou Qun,1
Li Yan,Liu Ba,1
Li Yan,Lu Yin,1
Li Yan,Peng Yang,1
Li Yan,Qiao Zhou,1
Li Yan,Qin Mi,1
Li Yan,Wu Yi,1
Li Yan,Xu Jing,1
Li Yan,Yan Yan,1
Li Yan,Zhang Yi,1
Li Yan,Zhou Qun,1
Liu Ba,Lu Yin,1
Liu Ba,Meng Da,1
Liu Ba,Peng Yang,1
Liu Ba,Qiao Zhou,1
Liu Ba,Qin Mi,1
Liu Ba,Wu Yi,1
Liu Ba,Xu Jing,1
Liu Ba,Yan Yan,1
Liu Ba,Zhang Yi,1
Liu Ba,Zhou Qun,1
Liu Bei,Lu Yin,1
Liu Bei,Qiao Zhou,1
Liu Bei,Qin Mi,1
Liu Bei,Wu Yi,1
Liu Bei,Zhou Qun,1
Lu Yin,Meng Da,1
Lu Yin,Peng Yang,1
Lu Yin,Qiao Zhou,1
Lu Yin,Qin Mi,1
Lu Yin,Wu Yi,1
Lu Yin,Xu Jing,1
Lu Yin,Yan Yan,1
Lu Yin,Zhang Yi,1
Lu Yin,Zhou Qun,1
Meng Da,Qiao Zhou,1
Meng Da,Qin Mi,1
Meng Da,Wu Yi,1
Meng Da,Xu Jing,1
Meng Da,Zhang Yi,1
Meng Da,Zhou Qun,1
Peng Yang,Qiao Zhou,1
Peng Yang,Qin Mi,1
Peng Yang,Wu Yi,1
Peng Yang,Xu Jing,1
Peng Yang,Yan Yan,1
Peng Yang,Zhang Yi,1
Peng Yang,Zhou Qun,1
Qiao Zhou,Wu Yi,1
Qiao Zhou,Yan Yan,1
Qiao Zhou,Zhang Yi,1
Qiao Zhou,Zhou Qun,1
Qin Mi,Wu Yi,1
Qin Mi,Yan Yan,1
Qin Mi,Zhang Yi,1
Qin Mi,Zhou Qun,1
Wu Yi,Xu Jing,1
Wu Yi,Zhou Qun,1
Xu Jing,Yan Yan,1
Xu Jing,Zhang Yi,1
Xu Jing,Zhou Qun,1
Yan Yan,Zhou Qun,1
Zhang Yi,Zhou Qun,1
Guan Ping,Jian Yong,1
Guan Ping,Jiang Wan,1
Guan Ping,Ma Su,1
Guan Ping,Sun Qian,1
Guan Ping,Zhang Fei,1
Guan Ping,Zhao Zilong,1
Guan Yu,Jian Yong,1
Guan Yu,Jiang Wan,1
Guan Yu,Ma Su,1
Guan Yu,Sun Qian,1
Huang Zhong,Jian Yong,1
Huang Zhong,Jiang Wan,1
Huang Zhong,Liao Hua,1
Huang Zhong,Ma Su,1
Huang Zhong,Mi Fang,1
Huang Zhong,Mi Zhu,1
Huang Zhong,Zhou Cang,1
Jian Yong,Liao Hua,1
Jian Yong,Liu Feng,1
Jian Yong,Ma Chao,1
Jian Yong,Ma Liang,1
Jian Yong,Ma Su,1
Jian Yong,Mi Fang,1
Jian Yong,Mi Zhu,1
Jian Yong,Sun Qian,1
Jian Yong,Wei Yan,1
Jian Yong,Zhang Fei,1
Jian Yong,Zhao Zilong,1
Jian Yong,Zhou Cang,1
Jiang Wan,Liao Hua,1
Jiang Wan,Liu Bei,1
Jiang Wan,Liu Feng,1
Jiang Wan,Ma Chao,1
Jiang Wan,Ma Liang,1
Jiang Wan,Ma Su,1
Jiang Wan,Mi Fang,1
Jiang Wan,Mi Zhu,1
Jiang Wan,Sun Qian,1
Jiang Wan,Wei Yan,1
Jiang Wan,Zhang Fei,1
Jiang Wan,Zhao Zilong,1
Jiang Wan,Zhou Cang,1
Liao Hua,Liu Bei,1
Liao Hua,Ma Chao,1
Liao Hua,Ma Su,1
Liao Hua,Sun Qian,1
Liao Hua,Wei Yan,1
Liao Hua,Zhang Fei,1
Liao Hua,Zhao Zilong,1
Liu Bei,Ma Su,1
Liu Bei,Zhou Cang,1
Liu Feng,Ma Su,1
Liu Feng,Mi Fang,1
Liu Feng,Sun Qian,1
Liu Feng,Zhou Cang,1
Ma Chao,Ma Su,1
Ma Chao,Mi Fang,1
Ma Chao,Mi Zhu,1
Ma Chao,Zhou Cang,1
Ma Liang,Sun Qian,1
Ma Su,Mi Fang,1
Ma Su,Mi Zhu,1
Ma Su,Sun Qian,1
Ma Su,Wei Yan,1
Ma Su,Zhang Fei,1
Ma Su,Zhao Zilong,1
Ma Su,Zhou Cang,1
Ma Su,Zhuge Liang,1
Mi Fang,Sun Qian,1
Mi Fang,Wei Yan,1
Mi Fang,Zhao Zilong,1
Mi Zhu,Sun Qian,1
Mi Zhu,Wei Yan,1
Sun Qian,Wei Yan,1
Sun Qian,Zhou Cang,1
Sun Qian,Zhuge Liang,1
Wei Yan,Zhou Cang,1
Zhang Fei,Zhou Cang,1
Zhao Zilong,Zhou Cang,1
Fa Zheng,Sun Quan,1
Gan Ning,Guan Ping,1
Guan Ping,Lu Meng,1
Guan Ping,Sun Quan,1
Du Xi,Wang Can,1
Prime Minister,Xun You,1
Cao Cao,Guan Ning,1
Cao Ren,Jia Xu,1
Jia Xu,Xiahou Dun,1
Xiahou Dun,Zhang Lu,1
Cao Ren,Zhang He,1
Xiahou Dun,Xiahou Yuan,1
Xiahou Dun,Zhang He,1
Jia Xu,Zhang Lu,1
Xu Chu,Zhang Lu,1
Liu Zhang,Sima Yi,1
Guan Yu,Liu Ye,1
Liu Ye,Sima Yi,1
Liu Ye,Zhang Fei,1
Liu Ye,Zhuge Liang,1
Sima Yi,Zhang Fei,1
Chen Wu,Cheng Pu,1
Chen Wu,Gan Ning,1
Chen Wu,Huang Gai,1
Cheng Pu,Dong Xi,1
Cheng Pu,Han Dang,1
Cheng Pu,Huang Gai,1
Cheng Pu,Pan Zhang,1
Cheng Pu,Zhou Tai,1
Dong Xi,Han Dang,1
Dong Xi,Huang Gai,1
Dong Xi,Jiang Qin,1
Dong Xi,Pan Zhang,1
Dong Xi,Zhou Tai,1
Gan Ning,Huang Gai,1
Gan Ning,Jiang Qin,1
Huang Gai,Jiang Qin,1
Huang Gai,Lu Meng,1
Huang Gai,Pan Zhang,1
Huang Gai,Sun Quan,1
Huang Gai,Zhou Tai,1
Dong Xi,Gu Li,1
Dong Xi,Ling Tong,1
Dong Xi,Yue Jing,1
Dong Xi,Zhang Liao,1
Gan Ning,Gu Li,1
Gu Li,Li Dian,1
Gu Li,Lu Meng,1
Gu Li,Xu Sheng,1
Gu Li,Yue Jing,1
Gu Li,Zhang Liao,1
Xu Sheng,Yue Jing,1
Xu Sheng,Zhang Liao,1
Cao Xiu,Ling Tong,1
Cao Xiu,Yue Jing,1
Cao Xiu,Zhang Liao,1
Li Dian,Xu Huang,1
Pang De,Yue Jing,1
Pang De,Zhang Liao,1
Xu Huang,Yue Jing,1
Xu Huang,Zhang Liao,1
Chen Wu,Li Dian,1
Li Dian,Zhou Tai,1
Pang De,Sun Quan,1
Pang De,Xu Sheng,1
Pang De,Zhou Tai,1
Li Dian,Xu Chu,1
Cao Cao,Sun Ce,1
Chen Wu,Lu Xun,1
Chen Wu,Sun Ce,1
Lu Meng,Sun Ce,1
Lu Xun,Sun Ce,1
Sun Ce,Sun Quan,1
Bu Zhi,Jiang Qin,1
Bu Zhi,Zhou Tai,1
Cao Ren,Zhang Liao,1
Cao Ang,Zhang Xiu,1
Cao Cao,Zhang Xiu,1
Cao Pi,Zhang Xiu,1
Cao Xiong,Zhang Xiu,1
Cao Zhang,Zhang Xiu,1
Cao Zhi,Zhang Xiu,1
Cao Zhi,Jia Xu,1
Xu Chu,Zuo Ci,1
Guan Lu,Wang Ji,1
Cao Hong,Wang Bi,1
Cao Hong,Xiahou Dun,1
Guan Lu,Wang Bi,1
Guan Lu,Xiahou Dun,1
Wang Bi,Xiahou Dun,1
Sima Yi,Wang Bi,1
Dong Cheng,Wang Bi,1
Cao Xiu,Wang Bi,1
Cao Xiu,The Emperor,1
Cao Xiu,Prime Minister,1
Cao Xiu,Zhong Yao,1
Hua Xin,Zhong Yao,1
Prime Minister,Zhong Yao,1
Xiahou Yuan,Zhang Fei,1
Guan Lu,Ma Chao,1
Cao Hong,Wei Yan,1
Huo Jun,Zhang He,1
Han Hao,Han Xuan,1
Han Hao,Xiahou Dun,1
Han Xuan,Xiahou Dun,1
Han Xuan,Xiahou Shang,1
Xiahou Dun,Xiahou Shang,1
Han Hao,Wei Yan,1
Cao Hong,Yan Yan,1
Han Hao,Meng Da,1
Han Hao,Yan Yan,1
Xiahou Shang,Yan Yan,1
Xiahou Yuan,Yan Yan,1
Fa Zheng,Zhang Lu,1
Zhang He,Zhang Lu,1
Guan Yu,Xiahou Yuan,1
Guan Yu,Zhang He,1
Xiahou Yuan,Zhuge Liang,1
Liu Feng,Yan Yan,1
Ma Chao,Yan Yan,1
Meng Da,Wei Yan,1
Meng Da,Zhang Fei,1
Han Hao,Xiahou Yuan,1
Liu Bei,Xiahou Shang,1
Cai Yong,Cao Cao,1
Cao Hong,Huang Zhong,1
Cao Hong,Liu Bei,1
Liu Ye,Xiahou Yuan,1
Chen Shi,Fa Zheng,1
Fa Zheng,Xiahou Shang,1
Chen Shi,Zhang He,1
Du Xi,Liu Feng,1
Du Xi,Meng Da,1
Guan Lu,Xiahou Yuan,1
Du Xi,Xu Huang,1
Huang Zhong,Wen Ping,1
Wen Ping,Xu Huang,1
Wen Ping,Zhang He,1
Wen Ping,Zhao Zilong,1
Cao Cao,Zhang Yi,1
Liu Feng,Zhang He,1
Huang Zhong,Wang Ping,1
Cao Zhang,Ma Chao,1
Ma Chao,Xiahou Dun,1
Cao Cao,Wu Zhi,1
Cao Zhi,Wu Zhi,1
Wu Zhi,Yang Xiu,1
Liu Feng,Wang Ping,1
Meng Da,Wang Ping,1
Fa Zheng,Liu Shan,1
Liu Bei,Liu Shan,1
Fa Zheng,Guan Yu,1
Fa Zheng,Ma Chao,1
Fa Zheng,Zhao Zilong,1
Guan Yu,Xu Jing,1
Huang Zhong,Xu Jing,1
Ma Chao,Xu Jing,1
Wei Yan,Xu Jing,1
Xu Jing,Zhang Fei,1
Xu Jing,Zhao Zilong,1
Gu Yong,Guan Yu,1
Man Chong,Zhuge Jin,1
Bu Zhi,Liu Bei,1
Bu Zhi,Cao Ren,1
Bu Zhi,Guan Yu,1
Fei Shi,Mi Fang,1
Fei Shi,Guan Ping,1
Fei Shi,Hu Ban,1
Fei Shi,Liao Hua,1
Fei Shi,Ma Liang,1
Guan Ping,Hu Ban,1
Hu Ban,Liao Hua,1
Hu Ban,Ma Liang,1
Guan Ping,Man Chong,1
Liao Hua,Man Chong,1
Cao Cao,Liao Hua,1
Cao Cao,Wang Fu,1
Lu Meng,Wang Fu,1
Mi Fang,Wang Fu,1
Guan Yu,Jia Xu,1
Liao Hua,Pang De,1
Pang De,Zhou Cang,1
Guan Ping,Zhou Tai,1
Guan Yu,Hua Tuo,1
Sima Yi,Yu Jin,1
Jiang Ji,Sima Yi,1
Sun Jiao,Sun Jing,1
Sun Jing,Sun Quan,1
Cheng Pu,Sun Jiao,1
Sun Jiao,Zhou Yu,1
Cao Cao,Ding Feng,1
Cao Cao,Jiang Qin,1
Cao Cao,Xu Sheng,1
Cao Cao,Zhu Ran,1
Ding Feng,Sun Quan,1
Ding Feng,Zhu Ran,1
Jiang Qin,Lu Xun,1
Jiang Qin,Zhu Ran,1
Lu Meng,Zhu Ran,1
Lu Xun,Pan Zhang,1
Xu Sheng,Zhu Ran,1
Cao Cao,Pan Jun,1
Lu Meng,Pan Jun,1
Pan Jun,Sun Quan,1
Pan Jun,Yu Jin,1
Dong Zhao,Guan Yu,1
Dong Zhao,Xu Huang,1
Liao Hua,Xu Huang,1
Liao Hua,Lu Meng,1
Cao Cao,Xiahou Shang,1
Guan Yu,Xiahou Shang,1
Ding Feng,Guan Ping,1
Ding Feng,Liao Hua,1
Guan Ping,Zhuge Jin,1
Guan Ping,Wang Fu,1
Guan Ping,Zhu Ran,1
Guan Yu,Wang Fu,1
Wang Fu,Zhu Ran,1
Zhou Cang,Zhu Ran,1
Guan Ping,Ma Zhong,1
Guan Ping,Pan Zhang,1
Lu Meng,Wen Chou,1
Lu Meng,Yan Liang,1
Wen Chou,Yan Liang,1
Fa Zheng,Lady Sun,1
Fa Zheng,Liu Yan,1
Liu Yan,Wu Yi,1
Guan Xing,Yu Jin,1
Liu Bei,Yu Jin,1
Guan Xing,Zhuge Liang,1
Hua Tuo,Hua Xin,1
Chen Deng,Hua Tuo,1
Jia Xu,Ma Teng,1
Cao Hong,Chen Qun,1
Cao Hong,Jia Xu,1
Cao Hong,Sima Yi,1
Chen Qun,Sima Yi,1
Jia Xu,Sima Yi,1
Cao Ang,Liu Bei,1
Cao Ang,Sun Quan,1
Cao Xiong,Liu Bei,1
Cao Xiong,Sun Quan,1
Cao Zhang,Sun Quan,1
Cao Zhi,Liu Bei,1
Cao Zhi,Sun Quan,1
Prime Minister,Wang Lang,1
Cao Pi,Guan Yu,1
Cao Pi,Pang De,1
Cao Zhi,Ding Yi,1
Cao Pi,Xu Chu,1
Cao Zhi,Xu Chu,1
Cao Pi,Ding Yi,1
Ma Chao,Peng Yang,1
Liu Feng,Peng Yang,1
Cao Pi,Xiahou Dun,1
Cao Pi,Huan Jie,1
Cao Pi,Xin Pi,1
Chen Qun,Emperor Xian,1
Chen Qun,Huan Jie,1
Chen Qun,Liu Ye,1
Chen Qun,Wang Lang,1
Chen Qun,Xin Pi,1
Emperor Xian,Huan Jie,1
Emperor Xian,Jia Xu,1
Emperor Xian,Liu Ye,1
Emperor Xian,Wang Lang,1
Emperor Xian,Xin Pi,1
Hua Xin,Huan Jie,1
Hua Xin,Liu Ye,1
Hua Xin,Xin Pi,1
Huan Jie,Jia Xu,1
Huan Jie,Liu Ye,1
Huan Jie,Wang Lang,1
Huan Jie,Xin Pi,1
Jia Xu,Xin Pi,1
Liu Ye,Wang Lang,1
Liu Ye,Xin Pi,1
Wang Lang,Xin Pi,1
Cao Hong,Hua Xin,1
Hua Xin,The Emperor,1
The Emperor,Wang Lang,1
Cao Pi,The Emperor,1
Emperor Xian,The Emperor,1
Emperor Xian,Zhuge Liang,1
Cao Pi,Xu Jing,1
Du Qiong,Huang Quan,1
Du Qiong,Liu Bao,1
Du Qiong,Mi Zhu,1
Du Qiong,Qiao Zhou,1
Du Qiong,Qin Mi,1
Du Qiong,Xu Jing,1
Du Qiong,Yin Mo,1
Huang Quan,Liu Bao,1
Huang Quan,Mi Zhu,1
Huang Quan,Yin Mo,1
Liu Bao,Mi Zhu,1
Liu Bao,Qiao Zhou,1
Liu Bao,Qin Mi,1
Liu Bao,Xu Jing,1
Liu Bao,Yin Mo,1
Mi Zhu,Qiao Zhou,1
Mi Zhu,Qin Mi,1
Mi Zhu,Xu Jing,1
Mi Zhu,Yin Mo,1
Qiao Zhou,Yin Mo,1
Qin Mi,Yin Mo,1
Xu Jing,Yin Mo,1
Meng Guang,Xu Ci,1
Lady Wu,Liu Li,1
Lady Wu,Liu Shan,1
Lady Wu,Prime Minister,1
Lady Wu,Xu Jing,1
Lady Wu,Zhuge Liang,1
Liu Li,Liu Shan,1
Liu Li,Xu Jing,1
Liu Shan,Zhuge Liang,1
Prime Minister,Xu Jing,1
Prime Minister,Zhang Fei,1
Qin Mi,Zhuge Liang,1
Chen Zhen,Feng Xi,1
Chen Zhen,Huang Quan,1
Chen Zhen,Huang Zhong,1
Chen Zhen,Ma Chao,1
Chen Zhen,Ma Dai,1
Chen Zhen,Ma Liang,1
Chen Zhen,Prime Minister,1
Chen Zhen,Wei Yan,1
Chen Zhen,Zhang Nan,1
Chen Zhen,Zhang Yi,1
Chen Zhen,Zhao Rong,1
Chen Zhen,Zhao Zilong,1
Feng Xi,Huang Quan,1
Feng Xi,Ma Chao,1
Feng Xi,Ma Dai,1
Feng Xi,Ma Liang,1
Feng Xi,Prime Minister,1
Feng Xi,Wei Yan,1
Feng Xi,Zhang Yi,1
Feng Xi,Zhao Rong,1
Feng Xi,Zhao Zilong,1
Huang Quan,Ma Liang,1
Huang Quan,Zhang Nan,1
Huang Quan,Zhao Rong,1
Huang Zhong,Ma Dai,1
Huang Zhong,Prime Minister,1
Huang Zhong,Zhang Nan,1
Huang Zhong,Zhao Rong,1
Ma Chao,Zhang Nan,1
Ma Chao,Zhang Yi,1
Ma Chao,Zhao Rong,1
Ma Dai,Ma Liang,1
Ma Dai,Prime Minister,1
Ma Dai,Zhang Nan,1
Ma Dai,Zhang Yi,1
Ma Dai,Zhao Rong,1
Ma Dai,Zhao Zilong,1
Ma Liang,Zhang Nan,1
Ma Liang,Zhang Yi,1
Ma Liang,Zhao Rong,1
Prime Minister,Wei Yan,1
Prime Minister,Zhang Nan,1
Prime Minister,Zhang Yi,1
Prime Minister,Zhao Rong,1
Prime Minister,Zhao Zilong,1
Wei Yan,Zhang Nan,1
Wei Yan,Zhang Yi,1
Wei Yan,Zhao Rong,1
Zhang Nan,Zhang Yi,1
Zhang Nan,Zhao Rong,1
Zhang Nan,Zhao Zilong,1
Zhang Yi,Zhao Rong,1
Zhao Rong,Zhao Zilong,1
Chen Zhen,Li Yin,1
Huang Quan,Sun Quan,1
Huang Quan,Zhuge Jin,1
Prime Minister,Zhuge Jin,1
Cao Pi,Lady Sun,1
Cao Pi,Lu Meng,1
Cao Pi,Zhuge Jin,1
Jia Xu,Sun Quan,1
Lu Su,Yu Jin,1
Liu Ye,Sun Quan,1
Sun Huan,Sun Jian,1
Sun Jian,Sun Quan,1
Guan Xing,Sun Quan,1
Guan Xing,Zhu Ran,1
Gan Ning,Zhang Zhao,1
Han Dang,Zhang Zhao,1
Ling Tong,Zhang Zhao,1
Pan Zhang,Zhang Zhao,1
Zhang Zhao,Zhou Tai,1
Feng Xi,Guan Yu,1
Feng Xi,Pan Zhang,1
Feng Xi,Shi Ji,1
Guan Yu,Shi Ji,1
Hu Ban,Pan Zhang,1
Hu Ban,Shi Ji,1
Huang Zhong,Shi Ji,1
Pan Zhang,Shi Ji,1
Guan Xing,Ling Tong,1
Han Dang,Huang Zhong,1
Huang Zhong,Ling Tong,1
Huang Zhong,Ma Zhong,1
Huang Zhong,Zhou Tai,1
Ling Tong,Ma Zhong,1
Ling Tong,Zhang Bao,1
Lady Sun,Ma Zhong,1
Lady Sun,Mi Fang,1
Lady Sun,Pan Zhang,1
Liu Bei,Ma Zhong,1
Liu Bei,Pan Zhang,1
Lu Meng,Zhang Fei,1
Ma Zhong,Zhang Fei,1
Pan Zhang,Zhang Fei,1
Cheng Bing,Zhang Fei,1
Lu Su,Lu Xun,1
Lu Xun,Zhang Zhao,1
Gu Yong,Lu Xun,1
Bu Zhi,Lu Xun,1
Kan Ze,Lu Xun,1
Sun Huan,Zhou Tai,1
Han Dang,Sun Ce,1
Liu Bei,Zhu Ran,1
Guan Xing,The Emperor,1
The Emperor,Zhang Bao,1
Feng Xi,Xu Sheng,1
Ding Feng,Zhang Bao,1
Lu Xun,Zhang Bao,1
Zhao Zilong,Zhu Ran,1
Feng Xi,Lu Xun,1
Lu Xun,Sun Huan,1
Lu Xun,Zhang Nan,1
Hu Ban,Zhao Zilong,1
Huang Quan,Lu Xun,1
Cao Ren,Zhuge Jin,1
Cao Xiu,Zhu Huan,1
Cao Xiu,Zhuge Jin,1
Cao Zhen,Zhu Huan,1
Zhu Huan,Zhuge Jin,1
Cao Ren,Wang Shuang,1
Sun Quan,Wang Shuang,1
Sun Quan,Zhu Huan,1
Wang Shuang,Zhu Huan,1
Cao Pi,Cao Ren,1
Cao Zhen,Lu Xun,1
Cao Zhen,Xiahou Shang,1
Lu Xun,Xiahou Shang,1
Lu Xun,Zhuge Jin,1
Xiahou Shang,Zhuge Jin,1
Jia Xu,Liu Bei,1
Jia Xu,Zhuge Liang,1
Cao Zhen,Sima Yi,1
Cao Zhen,Sun Quan,1
Cao Zhen,Zhuge Liang,1
Meng Da,Sima Yi,1
Meng Da,Sun Quan,1
Meng Huo,Sima Yi,1
Meng Huo,Sun Quan,1
Meng Huo,Zhuge Liang,1
Cao Pi,Cao Zhen,1
Cao Zhen,Prime Minister,1
